experiment,fold,epoch,train_loss,best_so_far,epochs_since_improvement,lr_group_0,lr_head,train_seconds,train_batch_avg_seconds,train_eval_seconds,val_loss_seconds,val_seconds,total_seconds,data_wait_seconds,to_device_seconds,forward_seconds,backward_seconds,optimizer_seconds,train_pm25_rmse,train_pm25_mae,train_pm25_r2,train_pm25_n,val_pm25_rmse,val_pm25_mae,val_pm25_r2,val_pm25_n,val_loss
resnet_frozen,fold2_france,1,0.8052100421713411,True,0,1e-05,1e-05,0.7232935670763254,0.12054892784605424,0.4363187476992607,0.23306024819612503,0.5555621106177568,1.9494502358138561,0.5609024669975042,0.016515500843524933,0.09908796101808548,0.03960094042122364,0.006279582157731056,5.319598285421867,4.1299568860404205,-0.04589913340418672,695,3.095191011667775,2.7453251739730646,-2.4995102874657666,362,0.2987871468067169
resnet_frozen,fold2_france,2,0.7680378646301709,True,0,1e-05,1e-05,0.6487775910645723,0.10812959851076205,0.4380011707544327,0.19812318310141563,0.5627594366669655,1.8489923402667046,0.48773176223039627,0.016488952562212944,0.09867210872471333,0.039128465577960014,0.005880579352378845,5.33237593520929,4.13619498884262,-0.050929657294701114,695,3.0431548038473335,2.6897466063841207,-2.382832185813231,362,0.29134804010391235
resnet_frozen,fold2_france,3,0.8649460607295414,True,0,1e-05,1e-05,0.73478177562356,0.12246362927059333,0.5108951162546873,0.2857641167938709,0.572204764932394,2.1049642767757177,0.5654860492795706,0.01662380062043667,0.10119981877505779,0.03992852009832859,0.01060766912996769,5.347963952293786,4.147229397189208,-0.05708295709551536,695,3.0234592643619105,2.67084141441393,-2.339185968313857,362,0.28860247135162354
resnet_frozen,fold2_france,4,0.8412853872175697,False,1,1e-05,1e-05,0.6711478885263205,0.11185798142105341,0.44195200502872467,0.20115561969578266,0.5580445528030396,1.8736291024833918,0.5098087675869465,0.016552848741412163,0.09863979555666447,0.039272891357541084,0.0059815663844347,5.355916439269541,4.153481684709929,-0.06022908476630051,695,3.0398161803164614,2.692937866245456,-2.3754136950831857,362,0.2909177541732788
resnet_frozen,fold2_france,5,0.7904688334293503,False,2,1e-05,1e-05,0.6828220784664154,0.11380367974440257,0.46869659423828125,0.24056979455053806,0.6193229202181101,2.0128502044826746,0.5209640674293041,0.016638925299048424,0.09862726740539074,0.03951934166252613,0.0061325449496507645,5.356092835891207,4.152710038666283,-0.060298923013637706,695,3.074336674323783,2.735998068064623,-2.4525121469439433,362,0.2957787811756134
resnet_frozen,fold2_france,6,0.7834807855619801,False,3,1e-05,1e-05,0.7449420839548111,0.12415701399246852,0.4632891118526459,0.40640708804130554,0.581497261300683,2.197570126503706,0.5833086911588907,0.016622504219412804,0.09870485961437225,0.03929413482546806,0.006120258942246437,5.350883840340294,4.147000214723981,-0.0582375671568911,695,3.118790671920762,2.788103516881375,-2.553078614462956,362,0.3020310401916504
resnet_frozen,fold2_france,7,0.7763716334061657,False,4,1e-05,1e-05,0.6598136108368635,0.10996893513947725,0.4413521755486727,0.2118671666830778,0.5699031408876181,1.884375048801303,0.49356131814420223,0.021217724308371544,0.09875913895666599,0.03914411924779415,0.006233043968677521,5.343914494190903,4.138695116917734,-0.05548272472590776,695,3.138807653541803,2.814058039397097,-2.5988336225317514,362,0.3048044443130493
resnet_frozen,fold2_france,8,0.832694787773297,False,5,1e-05,1e-05,0.6577670108526945,0.10962783514211576,0.4346523601561785,0.21452749334275723,0.5698106233030558,1.8781849574297667,0.4966323357075453,0.016593704000115395,0.09859798662364483,0.039050282910466194,0.00598125159740448,5.339013078327314,4.130959734491327,-0.05354744403066358,695,3.143355120347928,2.822607518835498,-2.6092690702381334,362,0.30542758107185364
resnet_frozen,fold2_france,9,0.7650538382770347,False,6,1e-05,1e-05,0.6568710003048182,0.10947850005080302,0.44026910327374935,0.21841092966496944,0.5720133949071169,1.8890122156590223,0.4951721504330635,0.016580788418650627,0.0987283680588007,0.039322711527347565,0.006105881184339523,5.3330355238126685,4.121299330231693,-0.051189663005054564,695,3.130773659138559,2.815369016400414,-2.5804342747859796,362,0.3035334050655365
resnet_frozen,fold2_france,10,0.8022007180632447,False,7,1e-05,1e-05,0.6573429573327303,0.10955715955545504,0.4491586312651634,0.2262850422412157,0.570222232490778,1.9044476673007011,0.4960902128368616,0.016403861343860626,0.09863502159714699,0.039295269176363945,0.0060315318405628204,5.320203786937688,4.10595654034009,-0.04613724520094409,695,3.116431583477841,2.803954859187418,-2.5477054699028954,362,0.3014862835407257
