experiment,fold,epoch,train_loss,best_so_far,epochs_since_improvement,lr_group_0,lr_head,train_seconds,train_batch_avg_seconds,train_eval_seconds,val_loss_seconds,val_seconds,total_seconds,data_wait_seconds,to_device_seconds,forward_seconds,backward_seconds,optimizer_seconds,train_pm25_rmse,train_pm25_mae,train_pm25_r2,train_pm25_n,val_pm25_rmse,val_pm25_mae,val_pm25_r2,val_pm25_n,val_loss
resnet_frozen,fold4_alpine,1,0.7966902112700248,True,0,1e-05,1e-05,0.8826081100851297,0.14710135168085495,0.526303268969059,0.22082537226378918,0.4218049868941307,2.0527471732348204,0.7076395787298679,0.016790244728326797,0.11499149166047573,0.03640146739780903,0.00586816668510437,5.587407201573646,4.097187501217848,-0.041560997188833326,732,2.6151078065965105,2.1715911148999743,-1.1438199624865044,253,0.22071614861488342
resnet_frozen,fold4_alpine,2,0.8072431282918962,True,0,1e-05,1e-05,0.7571514789015055,0.1261919131502509,0.49494370073080063,0.17398134991526604,0.42793456465005875,1.8553187884390354,0.5915508959442377,0.016876231878995895,0.10414094664156437,0.037959957495331764,0.005691243335604668,5.597726311314764,4.097510613988337,-0.04541176617914999,732,2.5976540297019297,2.1563016437088196,-1.1152988527504886,253,0.2187771052122116
resnet_frozen,fold4_alpine,3,0.8399294973071155,False,1,1e-05,1e-05,0.8188692629337311,0.13647821048895517,0.6429245285689831,0.2038942202925682,0.4263277240097523,2.09333941526711,0.6513333190232515,0.016886116936802864,0.10399523004889488,0.03973552584648132,0.005989553406834602,5.608256396923533,4.106683078337731,-0.049348589387061104,732,2.6057082095627258,2.17182906098037,-1.128436406353118,253,0.22008782625198364
resnet_frozen,fold4_alpine,4,0.7609534237554164,False,2,1e-05,1e-05,0.7850267235189676,0.13083778725316128,0.4807880688458681,0.14592595770955086,0.4018412306904793,1.8150315340608358,0.6185781173408031,0.01701454631984234,0.1038631796836853,0.03872666321694851,0.005921939387917519,5.6220739154590795,4.119865841548979,-0.05452569051287104,732,2.6125080637655063,2.1893577672753386,-1.139559633143906,253,0.2212388962507248
resnet_frozen,fold4_alpine,5,0.8187557908355213,False,3,1e-05,1e-05,0.6789365615695715,0.11315609359492858,0.4752353932708502,0.16780533641576767,0.4047884326428175,1.7282136678695679,0.5115107297897339,0.016904057934880257,0.10386132821440697,0.039821699261665344,0.0059210751205682755,5.63177514121249,4.1310456009711265,-0.05816812508245217,732,2.608350336673968,2.198031634412812,-1.1327549640582801,253,0.22085002064704895
resnet_frozen,fold4_alpine,6,0.7788289179567431,True,0,1e-05,1e-05,0.7259882725775242,0.12099804542958736,0.4881651680916548,0.16184423863887787,0.40613411366939545,1.7835972048342228,0.5616040658205748,0.016871361061930656,0.10387508198618889,0.03674288094043732,0.005961718037724495,5.640660830714328,4.139003437462901,-0.06150986751145315,732,2.5874133091191855,2.1879191059788554,-1.0986534604978777,253,0.21810102462768555
resnet_frozen,fold4_alpine,7,0.7877258655152034,True,0,1e-05,1e-05,0.7241860125213861,0.12069766875356436,0.5242759585380554,0.15793833881616592,0.40478725358843803,1.8125188928097486,0.559664549306035,0.017043858766555786,0.10375216975808144,0.036793673411011696,0.006001457571983337,5.640525373585556,4.139687720932833,-0.061458885062187996,732,2.5596269253981285,2.1682351402415985,-1.053820366797492,253,0.21415695548057556
resnet_frozen,fold4_alpine,8,0.7589120604301411,True,0,1e-05,1e-05,0.744125310331583,0.12402088505526383,0.4973895139992237,0.17020646668970585,0.42065007612109184,1.8336959481239319,0.579563345760107,0.016917908564209938,0.10390655137598515,0.03681092895567417,0.006010955199599266,5.643643916311864,4.135137464133111,-0.06263293171269613,732,2.507732949007396,2.1220289704837336,-0.9713860933851601,253,0.20718209445476532
resnet_frozen,fold4_alpine,9,0.7433337539922996,True,0,1e-05,1e-05,0.7532761581242085,0.12554602635403475,0.46212016232311726,0.15629931539297104,0.40265426225960255,1.775664458051324,0.5794034246355295,0.016939677298069,0.10384505987167358,0.0460077878087759,0.006149526685476303,5.639264274272672,4.12483330594833,-0.06098429968568286,732,2.4574788380814634,2.079406995005871,-0.893165971557583,253,0.20043134689331055
resnet_frozen,fold4_alpine,10,0.8223867676948589,True,0,1e-05,1e-05,0.6829853970557451,0.11383089950929086,0.49325650185346603,0.15740868635475636,0.4117543790489435,1.746802356094122,0.5176780503243208,0.017108462750911713,0.10381162725389004,0.03749166801571846,0.005931943655014038,5.627019222567331,4.113239627236348,-0.05638167713588205,732,2.431367504976638,2.059255681895316,-0.8531489695574013,253,0.1967853605747223
resnet_frozen,fold4_alpine,11,0.7570757683509034,True,0,1e-05,1e-05,0.7866055257618427,0.13110092096030712,0.485429972410202,0.2201206348836422,0.40077684819698334,1.8943110946565866,0.6163613051176071,0.016646811738610268,0.1040125023573637,0.043163517490029335,0.005524754524230957,5.611951502704795,4.097633063971085,-0.05073181124128645,732,2.3949747498276635,2.027885633748034,-0.7980882138239094,253,0.19189871847629547
resnet_frozen,fold4_alpine,12,0.778095234938658,True,0,1e-05,1e-05,0.7610346358269453,0.12683910597115755,0.4850905630737543,0.15719563700258732,0.4033842533826828,1.80801054649055,0.594447722658515,0.01680413819849491,0.10381706058979034,0.03920258581638336,0.005844896659255028,5.596080641047628,4.08324978623182,-0.044797177299660484,732,2.376487869086446,2.0131950734122777,-0.7704363581371392,253,0.18924842774868011
resnet_frozen,fold4_alpine,13,0.7343793254081017,True,0,1e-05,1e-05,0.7422908879816532,0.1237151479969422,0.5027607958763838,0.16473931632936,0.40570004284381866,1.8168266862630844,0.5755798500031233,0.016889221966266632,0.10384004190564156,0.03951395861804485,0.005596444010734558,5.585681448087981,4.071537521714784,-0.040917693463933924,732,2.350649095067412,1.9889304389099909,-0.732146901291147,253,0.1858324408531189
