experiment,fold,epoch,train_loss,best_so_far,epochs_since_improvement,lr_group_0,lr_head,train_seconds,train_batch_avg_seconds,train_eval_seconds,val_loss_seconds,val_seconds,total_seconds,data_wait_seconds,to_device_seconds,forward_seconds,backward_seconds,optimizer_seconds,train_pm25_rmse,train_pm25_mae,train_pm25_r2,train_pm25_n,val_pm25_rmse,val_pm25_mae,val_pm25_r2,val_pm25_n,val_loss
cnn_deep_wide,fold5_north,1,0.4153105547328195,True,0,0.0003,0.0003,1.455578375607729,0.20793976794396127,0.655012171715498,0.1514453962445259,0.3928693775087595,2.6551770884543657,0.8202496282756329,0.02010183408856392,0.17626949958503246,0.4201961364597082,0.017498286440968513,5.189465313888287,3.6577608689189316,-0.0811885974761768,835,4.061349445825285,3.6338012890793214,-2.6403699226564403,197,0.7604138255119324
cnn_deep_wide,fold5_north,2,0.332236067263666,True,0,0.0003,0.0003,1.3321434576064348,0.19030620822949068,0.5470288656651974,0.1207427866756916,0.3856702223420143,2.3858130406588316,0.7201299276202917,0.019848952069878578,0.17416635900735855,0.4035437311977148,0.013197630643844604,5.303521895437795,3.6205193845635986,-0.12923664277588465,835,3.62849372974519,3.214159183312178,-1.905745368196614,197,0.6678356528282166
cnn_deep_wide,fold5_north,3,0.3167749850335949,False,1,0.0003,0.0003,1.2876184061169624,0.1839454865881375,0.5508066266775131,0.11012486927211285,0.39432416670024395,2.3430927507579327,0.6749876774847507,0.019527414813637733,0.1738551463931799,0.40489604882895947,0.013091174885630608,4.684348448056969,3.38495753615611,0.11904319310418521,835,4.318796875931938,3.9023513158563854,-3.116521210186673,197,0.813041090965271
cnn_deep_wide,fold5_north,4,0.3040180754518794,False,2,0.0003,0.0003,1.2636543028056622,0.18052204325795174,0.5689089000225067,0.11824903264641762,0.38292975910007954,2.3340447545051575,0.6476113218814135,0.019937099888920784,0.17397366650402546,0.4073538202792406,0.01350768655538559,4.571342536981381,3.3726227119972574,0.1610351619443453,835,5.320278112092796,4.9535863330054255,-5.24702826182614,197,1.017988920211792
cnn_deep_wide,fold5_north,5,0.2933847027624439,False,3,0.0003,0.0003,1.2338732276111841,0.17626760394445487,0.611006360501051,0.148863872513175,0.3845167327672243,2.378573462367058,0.6140161901712418,0.019777458161115646,0.17518531158566475,0.4100047852844,0.013552121818065643,4.053377491377482,3.13338091453499,0.3403852890280089,835,5.121610982616582,4.738335185388473,-4.789192309618066,197,0.9695583581924438
cnn_deep_wide,fold5_north,6,0.2813668919180682,False,4,0.0003,0.0003,1.41978151910007,0.20282593130001,0.6126723922789097,0.13340772315859795,0.3826559893786907,2.5488268565386534,0.7940682973712683,0.019873054698109627,0.1749031711369753,0.4125029928982258,0.017113173380494118,3.922000852979856,2.8285047129729457,0.38245075167431086,835,4.2104282769684485,3.5510348063493535,-2.9125270015808424,197,0.7329062819480896
cnn_deep_wide,fold5_north,7,0.2818855011534548,False,5,0.0003,0.0003,1.301163638010621,0.18588051971580302,0.5494025144726038,0.10674788430333138,0.38286891020834446,2.3404820803552866,0.6891341600567102,0.019726494327187538,0.1740831397473812,0.40429022163152695,0.0126819908618927,4.001108090775402,2.7242261120540676,0.35728742371732014,835,4.795251742501796,4.234689520501512,-4.074901577648706,197,0.8681871294975281
cnn_deep_wide,fold5_north,8,0.27054122993332186,True,0,0.0003,0.0003,1.2921580392867327,0.1845940056123904,0.5556232426315546,0.11307346075773239,0.38981917686760426,2.3509748950600624,0.6774419378489256,0.019777219742536545,0.1748428214341402,0.4058324955403805,0.012987891212105751,3.839952555071185,2.461817351287233,0.4080187563718357,835,3.299587927108023,2.7624655150778863,-1.402836454074711,197,0.5669893622398376
cnn_deep_wide,fold5_north,9,0.25405151458557496,False,1,0.0003,0.0003,1.2297842763364315,0.17568346804806165,0.5449902042746544,0.10760012455284595,0.4006667919456959,2.283269887790084,0.6142899859696627,0.01959913969039917,0.17456408962607384,0.4072238653898239,0.012867825105786324,3.5906673956470727,2.2750479592158426,0.4823853182784775,835,4.1454369274143925,3.593611012312354,-2.7926732090455184,197,0.7367708683013916
cnn_deep_wide,fold5_north,10,0.25027403917141305,False,2,0.0003,0.0003,1.2535103727132082,0.17907291038760118,0.5527003798633814,0.10707278363406658,0.3992633931338787,2.3128586802631617,0.6364337895065546,0.01967381313443184,0.17467821575701237,0.40788128785789013,0.013530364260077477,3.4419738435332388,2.229360697451004,0.524367676427522,835,4.045266595722652,3.427403599936026,-2.611595447008901,197,0.7082105875015259
