experiment,fold,pollutant,n_train,n_val,n_buffer_dropped,n_train_before_buffer,best_epoch,rmse,mae,r2,n,baseline_rmse,total_parameters,trainable_parameters,frozen_parameters
cnn_deep_wide,fold1_iberia,pm25,1662,204,3,1665,10,2.33018312758167,1.798564620495277,0.1803561030468701,204,4.199973338549879,4536401,4536401,0
cnn_deep_wide,fold2_france,pm25,1392,362,115,1507,27,1.9989017009396288,1.5014094891260439,-0.45953743000386726,362,4.203182751213454,4536401,4536401,0
cnn_deep_wide,fold3_italy,pm25,1558,286,25,1583,18,3.5075249645259814,2.749458204631775,0.32888959220338365,286,5.051499845035198,4536401,4536401,0
cnn_deep_wide,fold4_alpine,pm25,1466,253,150,1616,1,1.9458088912916316,1.5016138116908042,-0.18688730592662406,253,3.3768510166887133,4536401,4536401,0
cnn_deep_wide,fold5_north,pm25,1672,197,0,1672,1,3.418648616619979,3.0020897497916077,-1.57937052453515,197,5.270858973639683,4536401,4536401,0
cnn_deep_wide,fold6_balkan_e,pm25,1658,146,65,1723,71,6.168412922723306,4.290386371188098,0.002381810520035721,146,8.296847586740398,4536401,4536401,0
cnn_deep_wide,fold7_balkan_s,pm25,1713,144,12,1725,37,6.680506833658402,4.837699455244272,-0.019807427975629288,144,9.399567815060905,4536401,4536401,0
cnn_deep_wide,fold8_poland,pm25,1538,277,54,1592,12,4.653870649026875,3.8091321681033694,-1.440511196206709,277,4.729557166067676,4536401,4536401,0
