experiment,fold,epoch,train_loss,best_so_far,epochs_since_improvement,lr_group_0,lr,train_seconds,train_batch_avg_seconds,train_eval_seconds,val_loss_seconds,val_seconds,total_seconds,data_wait_seconds,to_device_seconds,forward_seconds,backward_seconds,optimizer_seconds,train_pm25_rmse,train_pm25_mae,train_pm25_r2,train_pm25_n,val_pm25_rmse,val_pm25_mae,val_pm25_r2,val_pm25_n,val_loss
cnn,fold2_france,29,0.19286171869299878,False,10,0.0003,0.0003,1.6226425152271986,0.14751295592974534,0.6350066270679235,0.2154053971171379,0.4689519964158535,2.942264251410961,1.0931363143026829,0.031940754503011703,0.1492946520447731,0.3313406929373741,0.015211030840873718,3.427361303003916,2.3507864315520246,0.5959370324363227,1000,2.645461926375753,2.0868055499202742,-1.5564387563539834,362,0.18791916966438293
cnn,fold2_france,30,0.19692770640055338,False,11,0.0003,0.0003,1.6835628170520067,0.15305116518654607,0.6326807290315628,0.22168536484241486,0.4635732490569353,3.0017686523497105,1.1434663105756044,0.032120391726493835,0.14937430620193481,0.33783431723713875,0.019084004685282707,3.3306786102226305,2.245649416346945,0.6184119838385234,1000,2.4583895835345273,1.9694397264853805,-1.2076680685440104,362,0.17334811389446259
cnn,fold2_france,31,0.1912956484432878,False,12,0.0003,0.0003,1.5817550159990788,0.1437959105453708,0.595348883420229,0.2039185930043459,0.44624971598386765,2.82760401815176,1.0505118910223246,0.03249805048108101,0.14918203093111515,0.33149545453488827,0.016267888247966766,3.2953061990475168,2.234576892903072,0.6264740131301092,1000,3.0571496974441494,2.441408214020269,-2.414017728614352,362,0.23746232688426971
cnn,fold2_france,32,0.18608768095915346,False,13,0.0003,0.0003,1.537719964981079,0.139792724089189,0.6271312683820724,0.21401026099920273,0.44421237893402576,2.8233396150171757,1.0008839052170515,0.0324068758636713,0.14881304278969765,0.33786726370453835,0.0160438921302557,3.3019407529458693,2.21408510767431,0.6249684334701326,1000,2.6764998039024412,2.171073161192277,-1.6167774806979858,362,0.1986081302165985
cnn,fold2_france,33,0.19171700532408967,False,14,0.0003,0.0003,1.5590809285640717,0.14173462986946106,0.6207710150629282,0.2161007933318615,0.4460754096508026,2.8422979060560465,1.030906803905964,0.03213345259428024,0.14922519400715828,0.32965970411896706,0.015403414145112038,3.773194667417173,2.4093561050563803,0.5102801642786717,1000,2.2329849147099394,1.74313030648541,-0.8213941618000025,362,0.15082739293575287
cnn,fold2_france,34,0.18786019429393197,False,15,0.0003,0.0003,1.679458985105157,0.15267808955501427,0.623652096837759,0.2186962626874447,0.4504620134830475,2.972525328397751,1.1528386175632477,0.03176885098218918,0.14857221022248268,0.3295254223048687,0.01509130746126175,3.2921530272090624,2.1937906508147953,0.6271885009842144,1000,2.7478177430943083,2.1772523782456332,-1.7580885728651459,362,0.20674437284469604
cnn,fold2_france,35,0.17520115430327668,False,16,0.0003,0.0003,1.6367456763982773,0.14879506149075247,0.6253055930137634,0.21633248403668404,0.45760443434119225,2.9362420570105314,1.0981892459094524,0.03649932146072388,0.1484510526061058,0.3367334846407175,0.015203183516860008,3.62423899416621,2.3688531749422563,0.5481826243697974,1000,2.5331254723964918,1.9750608256335038,-1.3439360903808417,362,0.18833784759044647
cnn,fold2_france,36,0.17671791027332173,False,17,0.0003,0.0003,1.6455300729721785,0.14959364299747077,0.6308766528964043,0.22431505285203457,0.4439862873405218,2.944955488666892,1.118073845282197,0.03189515322446823,0.14915730245411396,0.3298123572021723,0.014982080087065697,3.445287925703183,2.3526847596387306,0.5916991205004096,1000,2.091401848663644,1.6340920765664115,-0.5977445214183268,362,0.13349364697933197
cnn,fold2_france,37,0.18213426792758636,False,18,0.0003,0.0003,1.6370686832815409,0.14882442575286736,0.6456113718450069,0.21572082862257957,0.4436534307897091,2.9423105362802744,1.1065546683967113,0.031927939504384995,0.14926129952073097,0.332762585952878,0.014950711280107498,3.3282416194737987,2.202451879688111,0.6189701801521059,1000,2.950057784928484,2.321310900658139,-2.1790210799708,362,0.2273963838815689
cnn,fold2_france,38,0.17441083782020655,False,19,0.0003,0.0003,1.660684209316969,0.1509712917560881,0.6374658681452274,0.2368558645248413,0.4454787243157625,2.980743383988738,1.1245031151920557,0.03649622015655041,0.1487664021551609,0.3343033231794834,0.014959152787923813,3.1555374972591075,2.138386762536965,0.6574878659515436,1000,2.9712265390724983,2.367701635952367,-2.2248082261995896,362,0.22908268868923187
cnn,fold2_france,39,0.17495564071611427,False,20,0.0003,0.0003,1.6601964589208364,0.15092695081098514,0.641006488353014,0.21656545996665955,0.45629329048097134,2.974329613149166,1.1253807060420513,0.03201931156218052,0.14878733828663826,0.3374447673559189,0.014910329133272171,3.2587197594512713,2.2226125957647946,0.6347221826193892,1000,3.2782835847091327,2.6564254326185024,-2.925774955110309,362,0.2702479958534241
cnn,fold2_france,40,0.1716828572339025,False,21,0.0003,0.0003,1.6227929964661598,0.14752663604237817,0.6361182052642107,0.321496207267046,0.4458472281694412,3.0265099089592695,1.0983546487987041,0.031877826899290085,0.1486591324210167,0.3271676581352949,0.015094200149178505,3.373083226504386,2.252850717262253,0.6086337372394661,1000,2.21978173835904,1.718351572291189,-0.7999187884630985,362,0.15052010118961334
cnn,fold2_france,41,0.17002933874897574,False,22,0.0003,0.0003,1.6547789294272661,0.15043444812975146,0.6361967176198959,0.2163230311125517,0.4511296395212412,2.9586881399154663,1.1253054477274418,0.03174005635082722,0.14859862998127937,0.33232035487890244,0.015132768079638481,3.146763618059231,2.1008677327466514,0.6593899078139018,1000,3.0205406621758653,2.485582420640666,-2.3327423097121174,362,0.23979298770427704
cnn,fold2_france,42,0.1748816254495204,False,23,0.0003,0.0003,1.6605827361345291,0.15096206692132083,0.6574112288653851,0.21440902538597584,0.4583430700004101,2.9910252802073956,1.124699242413044,0.03223886899650097,0.14914879202842712,0.33667738549411297,0.016078805550932884,3.482201930168071,2.257601777477667,0.5829028954930888,1000,2.319964252109267,1.7994095605298346,-0.9660517627442511,362,0.16198576986789703
cnn,fold2_france,43,0.18056482008133812,False,24,0.0003,0.0003,1.574266143143177,0.143115103922107,0.6144692003726959,0.21519593335688114,0.43886100873351097,2.843045776709914,1.0352083258330822,0.03200772404670715,0.14861083030700684,0.34053393825888634,0.016162509098649025,3.10975617503488,2.112365478378574,0.6673542731444698,1000,2.771047031304213,2.164549534678693,-1.8049179107324855,362,0.20405523478984833
cnn,fold2_france,44,0.16389103045408754,False,25,0.0003,0.0003,1.5370415281504393,0.1397310480136763,0.6092590242624283,0.21083125844597816,0.44252581149339676,2.7999212630093098,1.0089918430894613,0.0324969794601202,0.14862150512635708,0.3302463013678789,0.015023032203316689,3.129586412002902,2.172872463443513,0.6630983281387508,1000,2.8999818424410417,2.2425220090501856,-2.072012080899817,362,0.21390171349048615
cnn,fold3_italy,1,0.4043241618380467,True,0,0.0003,0.0003,1.8569864761084318,0.14284511354680246,0.5950372014194727,0.16838295571506023,0.34017729200422764,2.960759375244379,1.1878572460263968,0.03618905879557133,0.18192285671830177,0.4287999477237463,0.020287498831748962,5.057434032851978,3.387509015956035,-0.07746513683585521,1000,5.979347506706505,4.726976308485047,-0.9502937155330746,286,0.5144347548484802
cnn,fold3_italy,2,0.3048697270845112,False,1,0.0003,0.0003,1.7542659845203161,0.13494353727079356,0.5887844357639551,0.16325898095965385,0.34708787500858307,2.8535884842276573,1.1553560718894005,0.03611667454242706,0.16758796945214272,0.3757051322609186,0.017661146819591522,4.929392551935865,3.1954503066146525,-0.023598362411356932,1000,6.03974467581004,4.872312808353685,-0.989892393028238,286,0.5356634259223938
cnn,fold3_italy,3,0.31291012800703916,True,0,0.0003,0.0003,1.7322407085448503,0.1332492852726808,0.60866529494524,0.15400891937315464,0.3518483117222786,2.8469776678830385,1.1316536869853735,0.036281829699873924,0.16709343157708645,0.377685459330678,0.01742326095700264,4.154608075147039,2.6249286208439964,0.27288534975737366,1000,5.307273814593377,4.16061059006242,-0.5365101073771235,286,0.40441736578941345
cnn,fold3_italy,4,0.28738085694123294,True,0,0.0003,0.0003,1.7341773584485054,0.1333982583421927,0.6149960681796074,0.15829356014728546,0.35689059458673,2.8645482882857323,1.1393008790910244,0.03615196421742439,0.16725588962435722,0.3719277288764715,0.0177203007042408,3.480101582293221,2.288038015535143,0.48981625756913094,1000,4.221069493655085,3.310970486160952,0.02806451807491983,286,0.25283288955688477
cnn,fold3_italy,5,0.2814148375250409,False,1,0.0003,0.0003,1.7586297318339348,0.13527921014107191,0.6039079315960407,0.1543431542813778,0.345300879329443,2.8623684141784906,1.1528761927038431,0.03623175621032715,0.16740045882761478,0.3789499197155237,0.021343061700463295,3.5408059978517055,2.2742332085149957,0.4718624605123224,1000,4.4962523932491845,3.5636801427225864,-0.10279248134205332,286,0.2902567982673645
cnn,fold3_italy,6,0.2745981173582652,True,0,0.0003,0.0003,1.7550681717693806,0.13500524398226005,0.614059042185545,0.159364752471447,0.3490020725876093,2.877708235755563,1.159347889944911,0.036179615184664726,0.1672455444931984,0.3732219897210598,0.017242444679141045,3.3856168100459354,2.253621723378071,0.5171431709429646,1000,3.8939974225400316,3.088817545364679,0.1728509944287271,286,0.22098104655742645
cnn,fold3_italy,7,0.2598082661169637,False,1,0.0003,0.0003,1.7483851909637451,0.1344911685356727,0.6171726156026125,0.15314638428390026,0.34807691164314747,2.866971394047141,1.1506063304841518,0.03645793907344341,0.16784707829356194,0.37436289340257645,0.017297441139817238,3.5007901313978733,2.18105534246746,0.48373233456450715,1000,4.221276334736451,3.2964800998786425,0.027969262068358258,286,0.2508557140827179
cnn,fold3_italy,8,0.24689192949424812,True,0,0.0003,0.0003,1.7339892126619816,0.13338378558938319,0.5979802925139666,0.15623943507671356,0.3543884437531233,2.842808213084936,1.1279216334223747,0.03630698844790459,0.1678448300808668,0.3815586734563112,0.01851835660636425,3.329533894178945,2.236629572656033,0.5330077707936673,1000,3.844036860870221,3.0290878378321704,0.19393972285889638,286,0.21121461689472198
cnn,fold3_italy,9,0.25553546025296997,False,1,0.0003,0.0003,1.7371414713561535,0.1336262670273964,0.6021617837250233,0.1612586546689272,0.3536610957235098,2.8544051852077246,1.1361321546137333,0.038449643179774284,0.1678095143288374,0.37475917488336563,0.018168525770306587,3.5197836981032835,2.2342548887564537,0.4781151083948322,1000,4.642808670942687,3.518333158256322,-0.17585563900004275,286,0.30438342690467834
cnn,fold3_italy,10,0.25180805815964824,False,2,0.0003,0.0003,1.818939197808504,0.1399183998314234,0.6055364161729813,0.15846221707761288,0.3602813333272934,2.9434368032962084,1.2083580810576677,0.03647160716354847,0.16828589141368866,0.3842331413179636,0.019600115716457367,3.4207464360327378,2.1499765763972105,0.5070708067045215,1000,4.375311547046309,3.3109390834383543,-0.04426422007373243,286,0.2653680741786957
cnn,fold3_italy,11,0.2474423507670842,False,3,0.0003,0.0003,1.7306567300111055,0.13312744077008504,0.607483359053731,0.15499559603631496,0.34785984084010124,2.841206004843116,1.1272935196757317,0.03612598218023777,0.16789628565311432,0.379674831405282,0.0178032498806715,3.6350151465091356,2.475230313636692,0.4433845934730537,1000,4.348894734842609,3.441296138195668,-0.031692382332362046,286,0.26434674859046936
cnn,fold3_italy,12,0.24765054313453996,False,4,0.0003,0.0003,1.715089900419116,0.131929992339932,0.6145177241414785,0.15300308726727962,0.3565129190683365,2.839333400130272,1.118394535034895,0.03602791018784046,0.16796141862869263,0.3734550029039383,0.017389649525284767,3.5562881530143335,2.2357818014163757,0.46723380610825405,1000,4.4532927444154025,3.3687998017114893,-0.08181979228872871,286,0.2732928395271301
cnn,fold3_italy,13,0.23276445587119027,False,5,0.0003,0.0003,1.7133523002266884,0.13179633078666833,0.5940019972622395,0.15758811868727207,0.34662274457514286,2.8117916882038116,1.1122529655694962,0.03623571619391441,0.16769656911492348,0.3780643008649349,0.01728082075715065,3.216856565475599,2.1811640069362372,0.5640806302681463,1000,3.883971371830767,3.001477658879575,0.17710490666646883,286,0.21245341002941132
cnn,fold3_italy,14,0.23371695982476406,False,6,0.0003,0.0003,1.7373639829456806,0.13364338330351389,0.5972764883190393,0.15272295847535133,0.3461060542613268,2.833684016019106,1.1417315062135458,0.036216093227267265,0.1680721491575241,0.372141869738698,0.01735529862344265,3.3651458678506683,2.1061215040301624,0.5229646514282817,1000,4.27344352852308,3.2529626121011814,0.0037957935514786323,286,0.26564446091651917
cnn,fold3_italy,15,0.2235854685077006,False,7,0.0003,0.0003,1.732650462538004,0.1332808048106157,0.6007425710558891,0.15163489058613777,0.34563346579670906,2.830880181863904,1.1303326915949583,0.03635533154010773,0.16812166571617126,0.37850906513631344,0.01749037764966488,3.5700254868219337,2.2475252862863164,0.4631098868173351,1000,4.379523845592682,3.3917272311303197,-0.04627590314684604,286,0.2934752106666565
cnn,fold3_italy,16,0.22879689985429522,False,8,0.0003,0.0003,1.7097763307392597,0.13152125621071228,0.6105241645127535,0.16048025339841843,0.3534962050616741,2.834492415189743,1.1136739142239094,0.0363948829472065,0.16797517240047455,0.3719293475151062,0.017886091023683548,3.3908524053357563,2.0571675076361986,0.5156486145335797,1000,4.318115185668135,3.300686412466344,-0.01714033895405498,286,0.2633037567138672
cnn,fold3_italy,17,0.2098478817970364,False,9,0.0003,0.0003,1.8460630159825087,0.1420048473832699,0.6306376531720161,0.16372491046786308,0.35374739579856396,2.994398510083556,1.2431889586150646,0.03608248196542263,0.1679992824792862,0.3785771522670984,0.01829407922923565,3.141309771286149,1.9994717210925652,0.5843150473923067,1000,4.084310612586795,3.0742488284037623,0.09002395818192932,286,0.23482036590576172
cnn,fold3_italy,18,0.21990886655790357,False,10,0.0003,0.0003,1.8127281181514263,0.13944062447318664,0.6017221305519342,0.15148807875812054,0.3442405220121145,2.9103918820619583,1.2216005455702543,0.03586249239742756,0.16720161773264408,0.36884457990527153,0.017390448600053787,3.2122580642373895,2.0366145494647996,0.5653260342510006,1000,4.230064920397312,3.285345544313147,0.023917564125186308,286,0.25370293855667114
cnn,fold3_italy,19,0.213751592746289,True,0,0.0003,0.0003,1.7128169778734446,0.13175515214411113,0.6085464749485254,0.15542773343622684,0.3487249128520489,2.8257254660129547,1.1186477988958359,0.0363423191010952,0.16752679273486137,0.3711969591677189,0.017256401479244232,3.124324388317988,2.0259955111249357,0.5887981961551725,1000,3.7958325700838906,2.89950556914737,0.21402898872987997,286,0.20763106644153595
cnn,fold3_italy,20,0.21123352558836245,True,0,0.0003,0.0003,1.7596719227731228,0.1353593786748556,0.6084887981414795,0.15455222502350807,0.34818002209067345,2.871091114357114,1.165469404309988,0.036119015887379646,0.1677530985325575,0.37136421352624893,0.017156308516860008,3.1385494570973163,2.037862134573928,0.5850452631485052,1000,3.7749368590059134,2.8632877639978362,0.22265856769241832,286,0.20583847165107727
cnn,fold3_italy,21,0.21151068152450933,False,1,0.0003,0.0003,1.7429182212799788,0.13407063240615222,0.6178538575768471,0.1773387212306261,0.3654463440179825,2.9037381764501333,1.141119908541441,0.03637007065117359,0.16784635186195374,0.37847065925598145,0.017308434471488,3.146301534098033,1.9673193078283042,0.582992892303942,1000,4.139800977706835,3.1022404123832445,0.06512971031391734,286,0.2375783920288086
cnn,fold3_italy,22,0.21520191744754189,False,2,0.0003,0.0003,1.7504397798329592,0.13464921383330455,0.612922340631485,0.1556208562105894,0.34469948522746563,2.8639081176370382,1.144099835306406,0.03626519255340099,0.1678265444934368,0.3785888385027647,0.02181977406144142,3.1039056324294636,1.9637958860839382,0.5941553817690609,1000,4.032520775435372,3.061545216731056,0.11295498500509948,286,0.2372622787952423
cnn,fold3_italy,23,0.2117659595719657,False,3,0.0003,0.0003,1.7340676579624414,0.13338981984326473,0.6108005344867706,0.16061830520629883,0.35547289811074734,2.861169857904315,1.1380394790321589,0.03644730523228645,0.16769735142588615,0.37138647958636284,0.018635712563991547,3.1373919841177353,1.961330539887241,0.5853512709632258,1000,4.12396350805309,3.195514647797968,0.07226901899212146,286,0.24125324189662933
cnn,fold3_italy,24,0.20779602304196634,True,0,0.0003,0.0003,1.7217807248234749,0.1324446711402673,0.5910141002386808,0.1513783074915409,0.3440854698419571,2.8084736354649067,1.1089226324111223,0.036288222298026085,0.16818647645413876,0.3870496544986963,0.019406966865062714,3.1206028373325814,1.9644157493538983,0.5897772219359843,1000,3.6517480021981314,2.8009777893676238,0.27256526763083044,286,0.1951509267091751
cnn,fold3_italy,25,0.20026361651536895,False,1,0.0003,0.0003,1.6794078387320042,0.12918521836400032,0.5935206320136786,0.16611863672733307,0.44210196286439896,2.881341202184558,1.0826479028910398,0.03653386048972607,0.16784500144422054,0.3732705283910036,0.017292384058237076,3.1924592945637507,2.0121393301917982,0.5706677521117918,1000,4.030180542968828,3.0491662425686092,0.1139842613796862,286,0.2319910079240799
cnn,fold3_italy,26,0.19942831227959962,False,2,0.0003,0.0003,1.843770096078515,0.14182846892911655,0.6282204836606979,0.16489633917808533,0.3676164820790291,3.0047156047075987,1.2474032286554575,0.03567047789692879,0.16776794008910656,0.37291610054671764,0.018149515613913536,3.4848035373246793,2.3249087391682157,0.4884367107340948,1000,3.6748046350090537,2.834186352570958,0.26335042357714344,286,0.20020395517349243
cnn,fold3_italy,27,0.1945808858100196,False,3,0.0003,0.0003,1.8256157543510199,0.1404319811039246,0.6348185651004314,0.1620614305138588,0.3511471338570118,2.9738536719232798,1.2279581110924482,0.035921795293688774,0.1677681151777506,0.37386696599423885,0.018209364265203476,3.1716124071136695,1.9992463237243714,0.5762565584272177,1000,4.241198017767976,3.251883389101471,0.018772905031528064,286,0.2542671859264374
cnn,fold3_italy,28,0.2066700290195137,False,4,0.0003,0.0003,1.8547642603516579,0.14267417387320444,0.6312203891575336,0.1582561507821083,0.35422208532691,2.998672613874078,1.2598085887730122,0.036034002900123596,0.16788898594677448,0.3719147704541683,0.017304029315710068,3.7719488515223865,2.24708185795407,0.4006584823112981,1000,5.308291969383484,4.20215199000013,-0.5370996963975354,286,0.4157743453979492
cnn,fold3_italy,29,0.2033018931191754,False,5,0.0003,0.0003,1.7833259832113981,0.13717892178549215,0.6021717619150877,0.17128947749733925,0.3502844274044037,2.9072855338454247,1.185780256986618,0.03586801141500473,0.16746889427304268,0.374371062964201,0.01798301562666893,3.0696279821982992,1.9030878632741914,0.6030696897288648,1000,4.200707214079238,3.140166313278387,0.037419060545219596,286,0.2431914061307907
cnn,fold3_italy,30,0.19466954967023778,False,6,0.0003,0.0003,1.7486076932400465,0.1345082840953882,0.5939953848719597,0.15095996111631393,0.347252881154418,2.841042250394821,1.1556922756135464,0.035836461931467056,0.1673530749976635,0.3706576023250818,0.01725352369248867,3.1644118234540173,2.113045715575306,0.5781784430118562,1000,3.784448974997705,2.935827896936611,0.21873612973921897,286,0.21673864126205444
cnn,fold3_italy,31,0.1966311350101378,False,7,0.0003,0.0003,1.7344861216843128,0.13342200936033174,0.6173864249140024,0.15955769084393978,0.348235160112381,2.8598727229982615,1.126762479543686,0.03625302202999592,0.16793137229979038,0.3844852950423956,0.017259519547224045,3.2998286228085147,2.0118208400733,0.5413033758174172,1000,4.349506917495887,3.2744883328355434,-0.03198286010739659,286,0.27121466398239136
cnn,fold3_italy,32,0.1910398639977667,False,8,0.0003,0.0003,1.762797448784113,0.13559980375262407,0.5982704591006041,0.14815040305256844,0.34205495193600655,2.8514918852597475,1.160594241693616,0.03611086681485176,0.16799271292984486,0.37893814221024513,0.017322376370429993,2.988438480879543,1.9702264202664292,0.6237890661649148,1000,3.782658946077851,2.9465404687231382,0.21947502419503584,286,0.2135249525308609
cnn,fold3_italy,33,0.19465512458105907,False,9,0.0003,0.0003,1.7541603185236454,0.1349354091172035,0.6527709811925888,0.16362728364765644,0.34848176315426826,2.9192519932985306,1.1575710456818342,0.03609532304108143,0.16778592579066753,0.37273613549768925,0.01805584505200386,3.0082310652676614,1.9165074682796488,0.6187892343495145,1000,3.7789325480009337,2.8147111234120086,0.22101209860053828,286,0.20035769045352936
cnn,fold3_italy,34,0.1878629979487408,False,10,0.0003,0.0003,1.7454000655561686,0.13426154350432065,0.5803396869450808,0.14367957413196564,0.3482974749058485,2.8179399985820055,1.1330548506230116,0.03616039827466011,0.16800507158041,0.38860168121755123,0.01772340200841427,3.873443833645195,2.3539691409008983,0.36797057322377336,1000,5.386388465356196,4.275466942757652,-0.5826605437901387,286,0.41233697533607483
cnn,fold3_italy,35,0.18458915827975195,False,11,0.0003,0.0003,1.6473805233836174,0.12672157872181672,0.5940446946769953,0.1508533265441656,0.35139813646674156,2.7438942156732082,1.0541666131466627,0.036592889577150345,0.16751940548419952,0.3695720545947552,0.01763690449297428,3.1454687142814293,2.032501187929119,0.5832136250057922,1000,3.8102892644814452,3.000304823143186,0.2080307366862234,286,0.20949888229370117
cnn,fold3_italy,36,0.19028997053995977,False,12,0.0003,0.0003,1.7115666400641203,0.13165897231262463,0.6026373524218798,0.1628711111843586,0.34579272009432316,2.823076333850622,1.1091757453978062,0.036276357248425484,0.16767862811684608,0.3755473606288433,0.021015619859099388,3.4550732726516737,2.043798918114371,0.4971281822291783,1000,4.621751086978703,3.6015862045005846,-0.165213577594854,286,0.31146740913391113
cnn,fold3_italy,37,0.18415898076989073,False,13,0.0003,0.0003,1.743374489247799,0.13410572994213837,0.6013565734028816,0.15948020480573177,0.3446358870714903,2.8490611352026463,1.135828174650669,0.03615257330238819,0.16756827011704445,0.3847570512443781,0.01726999506354332,2.9321524789783435,1.9619435256355957,0.6378271629408858,1000,3.7279665115040497,2.8535560262838744,0.24188264742226062,286,0.20117318630218506
cnn,fold3_italy,38,0.18063731187421336,False,14,0.0003,0.0003,1.717465776950121,0.13211275207308623,0.605352746322751,0.1537783183157444,0.34684057906270027,2.8236463014036417,1.1234251540154219,0.03602941147983074,0.1677546612918377,0.3709132429212332,0.017468290403485298,2.9180960252420487,1.8322456625533992,0.6412912823600156,1000,4.23942592336614,3.215923652869469,0.019592703479367368,286,0.2588534653186798
cnn,fold3_italy,39,0.1871505123353892,False,15,0.0003,0.0003,1.7282919604331255,0.13294553541793272,0.592165220528841,0.15226906724274158,0.35407655499875546,2.8270204812288284,1.1297163926064968,0.03599069081246853,0.16774293594062328,0.37445246055722237,0.01850486733019352,3.1556070495852464,2.1027903550831906,0.5805225603927945,1000,3.843216304166952,3.0081154153958964,0.19428381298793684,286,0.22114939987659454
cnn,fold3_italy,40,0.17544011433103118,False,16,0.0003,0.0003,1.746722860261798,0.13436329694321522,0.6125884614884853,0.1580255962908268,0.36022818461060524,2.877775711938739,1.1293132435530424,0.036309121176600456,0.16737108677625656,0.3932853639125824,0.01856241002678871,2.8767710163488243,1.8126406717798147,0.6513791460408929,1000,4.115049820323673,3.104129612411446,0.07627514913309874,286,0.24192297458648682
cnn,fold3_italy,41,0.1807511057872062,False,17,0.0003,0.0003,1.7971711363643408,0.13824393356648776,0.6090986356139183,0.15272936038672924,0.34979963675141335,2.909030593931675,1.189773952588439,0.03648926503956318,0.16808469966053963,0.3797280564904213,0.02107316441833973,3.4327750076070114,2.032558245662119,0.5035980800054389,1000,5.249715231475633,4.155841158403062,-0.5033632317998824,286,0.40599876642227173
cnn,fold3_italy,42,0.17267070838820492,False,18,0.0003,0.0003,1.7375508733093739,0.13365775948533645,0.604647496715188,0.15442640148103237,0.3510981574654579,2.847933756187558,1.1277314312756062,0.036336639896035194,0.1677979826927185,0.38297772593796253,0.020803412422537804,3.0919360167099637,1.858091553962059,0.5972794699998761,1000,4.471352846630962,3.4216537400203255,-0.09061211490464594,286,0.2969864010810852
cnn,fold3_italy,43,0.17090611739397354,False,19,0.0003,0.0003,1.683146871626377,0.1294728362789521,0.5672998689115047,0.1495213769376278,0.336761299520731,2.736942620947957,1.0729821138083935,0.03637952543795109,0.16737632639706135,0.3850647211074829,0.019412951543927193,3.5253066250977114,2.11595377350665,0.4764760340931017,1000,5.108037367014624,4.01711800723439,-0.42331348400971125,286,0.37323498725891113
cnn,fold3_italy,44,0.1728667071297172,False,20,0.0003,0.0003,1.635650360956788,0.12581925853513753,0.5769637394696474,0.1531374417245388,0.3628269396722317,2.728797407820821,1.0419573057442904,0.036416273564100266,0.16803682409226894,0.3694253880530596,0.0178952869027853,3.138438908496969,1.8872377430768106,0.5850744943956854,1000,4.648720999229682,3.626811077595571,-0.17885230397043173,286,0.3226085603237152
cnn,fold3_italy,45,0.1813792502926005,False,21,0.0003,0.0003,1.768819047138095,0.1360630036260073,0.6282791532576084,0.16902098059654236,0.3457036018371582,2.912042072042823,1.159421594813466,0.0414205938577652,0.1685562189668417,0.377975856885314,0.019507290795445442,3.0614162393188664,2.0342794997209217,0.6051905524792475,1000,3.973317664509803,3.0886668617993775,0.1388099397671838,286,0.23023727536201477
cnn,fold3_italy,46,0.17988442364644944,False,22,0.0003,0.0003,1.6967300903052092,0.13051769925424686,0.5886403732001781,0.1574296187609434,0.34972296468913555,2.7927414402365685,1.0978608448058367,0.03654224053025246,0.16790800541639328,0.3745101224631071,0.018007567152380943,2.9741780422132646,1.8499402320057394,0.6273709585823949,1000,4.218355866200746,3.128590480609595,0.0293137858385637,286,0.2532324492931366
cnn,fold3_italy,47,0.16669824126443142,False,23,0.0003,0.0003,1.7210221402347088,0.13238631847959298,0.5932424981147051,0.1598655916750431,0.3438430540263653,2.8181857764720917,1.126330392435193,0.03673122078180313,0.167827557772398,0.3706795945763588,0.0175631083548069,3.636587450529148,2.181326341875858,0.44290296801594964,1000,5.503711197217182,4.397948795266316,-0.6523563191241082,286,0.4712614119052887
cnn,fold3_italy,48,0.17880475046698946,False,24,0.0003,0.0003,1.7359133064746857,0.13353179280574506,0.6097424998879433,0.15891088172793388,0.34764616563916206,2.852428475394845,1.1298877876251936,0.03625144995748997,0.16804205626249313,0.3822756912559271,0.017578115686774254,2.9462569348119514,1.8361200844455972,0.6343344818042537,1000,4.032382350055661,3.0245656160658876,0.11301588360542691,286,0.2380639761686325
cnn,fold3_italy,49,0.16287033059018569,False,25,0.0003,0.0003,1.7625449746847153,0.13558038266805503,0.5988223310559988,0.15245608240365982,0.34268532879650593,2.856716735288501,1.1589803360402584,0.036349182948470116,0.167505556717515,0.38024357333779335,0.01761670783162117,3.1443670923585434,1.9708444331637427,0.5835055119378919,1000,4.360252208848614,3.3759953832742386,-0.03708810727037104,286,0.27540966868400574
cnn,fold4_alpine,1,0.43459844003758036,True,0,0.0003,0.0003,1.6305423900485039,0.135878532504042,0.5765880849212408,0.14891074411571026,0.29971956834197044,2.6559357959777117,1.0335990712046623,0.03477159142494202,0.16668440774083138,0.3747682124376297,0.018838930875062943,5.663092390417849,4.113723313472713,-0.025163311194104088,1000,2.533050979413837,2.080692386052423,-1.0113932047503527,253,0.2093949168920517
cnn,fold4_alpine,2,0.3367775907945828,False,1,0.0003,0.0003,1.5393091328442097,0.1282757610703508,0.5968524757772684,0.14078194461762905,0.3052382003515959,2.5823743119835854,0.9830516055226326,0.034535789862275124,0.15765930153429508,0.34503547102212906,0.017192775383591652,5.399202152331659,3.8137893428611473,0.06815229977730464,1000,2.6764375024701432,2.213395992947733,-1.2455531100542263,253,0.22216938436031342
cnn,fold4_alpine,3,0.2852607274283166,False,2,0.0003,0.0003,1.5847280398011208,0.13206066998342672,0.5974231492727995,0.14381356351077557,0.31170584075152874,2.637934075668454,1.0218360852450132,0.03463473729789257,0.15721763484179974,0.35157901607453823,0.01763458549976349,4.131908220323448,2.8937375735811317,0.45425835748469334,1000,3.429788820400364,3.0109918084452088,-2.6876006145318323,253,0.2976185083389282
