experiment,fold,epoch,train_loss,best_so_far,epochs_since_improvement,lr_group_0,lr_head,train_seconds,train_batch_avg_seconds,train_eval_seconds,val_loss_seconds,val_seconds,total_seconds,data_wait_seconds,to_device_seconds,forward_seconds,backward_seconds,optimizer_seconds,train_pm25_rmse,train_pm25_mae,train_pm25_r2,train_pm25_n,val_pm25_rmse,val_pm25_mae,val_pm25_r2,val_pm25_n,val_loss
cnn_deep_wide,fold7_balkan_s,1,0.4457971269839278,True,0,0.0003,0.0003,0.7061939630657434,0.17654849076643586,0.29238651879131794,0.16888411156833172,0.28422594256699085,1.4518639277666807,0.37623370811343193,0.010325048118829727,0.09580019302666187,0.21463758125901222,0.008456461131572723,4.980150411620265,3.4485844599619138,-0.07338144330451946,428,10.250733368361974,8.28298790088183,-1.401094344287729,144,0.9268068671226501
cnn_deep_wide,fold7_balkan_s,2,0.3798120890822366,False,1,0.0003,0.0003,0.6314775459468365,0.15786938648670912,0.283122930675745,0.09099597670137882,0.2857438214123249,1.2915487065911293,0.3127366788685322,0.010419206693768501,0.08939052186906338,0.2105766385793686,0.007619153708219528,4.996547582137801,3.4349929545299633,-0.08046130709691424,428,10.37427820460332,8.400611136634113,-1.4593205042655257,144,0.9555399417877197
cnn_deep_wide,fold7_balkan_s,3,0.3328482102010852,False,2,0.0003,0.0003,0.6324364803731441,0.15810912009328604,0.2888136226683855,0.09149053506553173,0.2892831452190876,1.302269123494625,0.3135592322796583,0.010352829471230507,0.0894975122064352,0.21082894690334797,0.007463650777935982,5.1339988072307685,3.4610914845215786,-0.14072429328492508,428,10.767194359823216,8.78547114470684,-1.6491372265873756,144,1.0572896003723145
cnn_deep_wide,fold7_balkan_s,4,0.31121353791138834,False,3,0.0003,0.0003,0.6406966149806976,0.1601741537451744,0.2821030989289284,0.09309947676956654,0.29386322759091854,1.3100231681019068,0.31817422434687614,0.010350797325372696,0.09021038375794888,0.21373828314244747,0.007481928914785385,4.753021910238631,3.365166995497297,0.02229283865577203,428,10.282724108922142,8.30709758531244,-1.4161045183073426,144,0.940662682056427
cnn_deep_wide,fold7_balkan_s,5,0.30222980552744644,True,0,0.0003,0.0003,0.6318826675415039,0.15797066688537598,0.2927335072308779,0.09485809877514839,0.28767682425677776,1.3074010461568832,0.315956212580204,0.010327307507395744,0.0893881693482399,0.20808644406497478,0.0074069686233997345,4.498133025505151,3.3723436587249984,0.12434354503270251,428,9.881044543635534,7.912310435623642,-1.2310282242730408,144,0.8585419058799744
cnn_deep_wide,fold7_balkan_s,6,0.28564546932683926,True,0,0.0003,0.0003,0.6375290919095278,0.15938227297738194,0.2922707889229059,0.09387170523405075,0.2880642246454954,1.3119535818696022,0.321780638769269,0.010132484138011932,0.08937620185315609,0.20797619968652725,0.007525093853473663,4.144590380638776,3.060732616382377,0.2565831626293844,428,9.093218428737838,7.158288759918689,-0.8894464906362094,144,0.6998120546340942
cnn_deep_wide,fold7_balkan_s,7,0.27562609342771155,True,0,0.0003,0.0003,0.7587858010083437,0.18969645025208592,0.29368522949516773,0.09641635790467262,0.28881802409887314,1.437929391860962,0.44205090403556824,0.010374961420893669,0.08959395997226238,0.2085418552160263,0.007491828873753548,4.011885330264926,3.1339406002839465,0.30342772241515004,428,8.886487374960039,6.818861211360926,-0.8045113031245981,144,0.6664368510246277
cnn_deep_wide,fold7_balkan_s,8,0.25672988802473123,True,0,0.0003,0.0003,0.6454348675906658,0.16135871689766645,0.284268282353878,0.09061836265027523,0.2903285473585129,1.3108682706952095,0.3292045518755913,0.010285120457410812,0.08948078006505966,0.2083065789192915,0.007437210530042648,3.5898917590396144,2.7163899945127707,0.44225989785846065,428,8.080036761827508,6.142966996258161,-0.4918529715772919,144,0.5350863337516785
cnn_deep_wide,fold7_balkan_s,9,0.25648333201898593,True,0,0.0003,0.0003,0.6465996075421572,0.1616499018855393,0.27951905876398087,0.09978569112718105,0.2915205992758274,1.3176477570086718,0.328981114551425,0.010192908346652985,0.08985545672476292,0.2096779327839613,0.007165390998125076,3.5885724256635005,2.5600534958522294,0.4426697764647567,428,7.455975917893847,5.708099694376368,-0.2703059828925689,144,0.45372751355171204
cnn_deep_wide,fold7_balkan_s,10,0.2609788903566164,False,1,0.0003,0.0003,0.6363819651305676,0.1590954912826419,0.295829800888896,0.09144472517073154,0.2882193848490715,1.312090141698718,0.31826428323984146,0.010329825803637505,0.09004398435354233,0.21012177132070065,0.006921164691448212,3.3757009413663948,2.33103465105395,0.506829496779126,428,7.74420379508685,5.882234652540429,-0.3704175030740784,144,0.49170759320259094
cnn_deep_wide,fold7_balkan_s,11,0.25749291214987496,False,2,0.0003,0.0003,0.6370529010891914,0.15926322527229786,0.28258952870965004,0.0915747657418251,0.2875186335295439,1.2990024629980326,0.3212431203573942,0.010250067338347435,0.0898189265280962,0.2081790342926979,0.006893951445817947,3.348552162303678,2.277887057012741,0.51473015944235,428,8.296889680469294,6.32556238057363,-0.5730045591568615,144,0.5689546465873718
cnn_deep_wide,fold7_balkan_s,12,0.22957083889257127,False,3,0.0003,0.0003,0.6235260609537363,0.15588151523843408,0.2940960396081209,0.09956339001655579,0.29368744790554047,1.3111203406006098,0.30727306567132473,0.010282216593623161,0.09000460430979729,0.208201227709651,0.007064748555421829,3.470673040018848,2.2069629065186747,0.47868938505963277,428,9.673931073976057,7.744385080390215,-1.138480664237469,144,0.837458074092865
cnn_deep_wide,fold7_balkan_s,13,0.25657691688181083,False,4,0.0003,0.0003,0.67420369759202,0.168550924398005,0.30540052615106106,0.10198796354234219,0.29239610582590103,1.3742879964411259,0.35058337077498436,0.010204480960965157,0.08968994952738285,0.21514001116156578,0.007828513160347939,3.541088570454897,2.2059002022494436,0.4573213414617814,428,9.249131218063228,7.381704307821581,-0.9547950562558472,144,0.7417563796043396
